Channel,Index,Value
Left,17104,0.8123
Left,17105,0.5646
Left,17106,0.6594
Left,17107,0.671
Left,17108,0.8032
Left,17109,0.4801
Left,17110,0.6467
Left,17111,0.5211
Left,17112,0.6691
Left,17113,0.6509
Left,17114,0.7065
Left,17115,0.6384
Left,17116,0.6241
Left,17117,0.7614
Left,17118,0.7451
Left,17119,0.755
Left,17120,0.6822
Left,17121,0.6428
Left,17122,0.6881
Left,17123,0.7501
Left,17124,0.4822
Left,17125,0.7391
Left,17126,0.7304
Left,17127,0.7055
Left,17128,0.6841
Left,17129,0.442
Left,17130,0.6543
Left,17131,0.8768
Left,17132,0.6986
Left,17133,0.6661
Left,17134,0.6979
Left,17135,0.731
Left,17136,0.7608
Left,17137,0.6713
Left,17138,0.7358
Left,17139,0.8602
Left,17140,0.7923
Left,17141,0.9247
Left,17142,0.624
Left,17143,0.8563
Left,17144,0.6085
Left,17145,0.7218
Left,17146,0.7585
Left,17147,0.633
Left,17148,0.6916
Left,17149,0.7725
Left,17150,0.6091
Left,17151,0.8456
Left,17152,0.5387
Left,17153,0.8696
Left,17154,0.7742
Left,17155,0.6635
Left,17156,0.6306
Left,17157,0.6184
Left,17158,0.6538
Left,17159,0.6607
Left,17160,0.7893
Left,17161,0.8587
Left,17162,0.6798
Left,17163,0.5734
Left,17164,0.6013
Left,17165,0.6355
Left,17166,0.5487
Left,17167,0.5316
Left,17168,0.857
Left,17169,0.6753
Left,17170,0.5594
Left,17171,0.7221
Left,17172,0.5202
Left,17173,0.526
Left,17174,0.5528
Left,17175,0.796
Left,17176,0.6027
Left,17177,0.3813
Left,17178,0.7438
Left,17179,0.5894
Left,17180,0.4324
Left,17181,0.5829
Left,17182,0.6639
Left,17183,0.6493
Left,17184,0.7858
Left,17185,0.5178
Left,17186,0.6048
Left,17187,0.5271
Left,17188,0.4398
Left,17189,0.6795
Left,17190,0.6341
Left,17191,0.613
Left,17192,0.6241
Left,17193,0.5096
Left,17194,0.4743
Left,17195,0.5753
Left,17196,0.6843
Left,17197,0.7256
Left,17198,0.6409
Left,17199,0.5608
Left,17200,0.5813
Left,17201,0.5519
Left,17202,0.4446
Left,17203,0.5461
Left,17204,0.4065
Left,17205,0.5238
Left,17206,0.6961
Left,17207,0.6111
Left,17208,0.4327
Left,17209,0.5139
Left,17210,0.4339
Left,17211,0.5072
Left,17212,0.6137
Left,17213,0.5709
Left,17214,0.75
Left,17215,0.6169
Left,17216,0.514
Left,17217,0.5573
Left,17218,0.4652
Left,17219,0.3686
Left,17220,0.6078
Left,17221,0.5739
Left,17222,0.4447
Left,17223,0.492
Left,17224,0.5844
Left,17225,0.5407
Left,17226,0.3054
Left,17227,0.4718
Left,17228,0.4263
Left,17229,0.55
Left,17230,0.5374
Left,17231,0.5617
Left,17232,0.3136
Left,17233,0.3425
Left,17234,0.5278
Left,17235,0.3527
Left,17236,0.2552
Left,17237,0.456
Left,17238,0.3435
Left,17239,0.5726
Left,17240,0.4186
Left,17241,0.4004
Left,17242,0.3428
Left,17243,0.5341
Left,17244,0.4062
Left,17245,0.3248
Left,17246,0.2815
Left,17247,0.3488
Left,17248,0.2536
Left,17249,0.4495
Left,17250,0.161
Left,17251,0.3231
Left,17252,0.3932
Left,17253,0.3616
Left,17254,0.2508
Left,17255,0.3837
Left,17256,0.2242
Left,17257,0.3057
Left,17258,0.3682
Left,17259,0.3444
Left,17260,0.2257
Left,17261,0.4081
Left,17262,0.2921
Left,17263,0.3528
Left,17264,0.4264
Left,17265,0.3803
Left,17266,0.3756
Left,17267,0.2779
Left,17268,0.3331
Left,17269,0.2701
Left,17270,0.1228
Left,17271,0.269
Left,17272,0.2594
Left,17273,0.2872
Left,17274,0.211
Left,17275,0.1426
Left,17276,0.2794
Left,17277,0.0775
Left,17278,0.3497
Left,17279,0.1781
Left,17280,0.2308
Left,17281,0.2671
Left,17282,0.2753
Left,17283,0.0803
Left,17284,0.3086
Left,17285,0.2615
Left,17286,0.1726
Left,17287,0.1662
Left,17288,0.2127
Left,17289,0.1212
Left,17290,0.4283
Left,17291,0.4097
Left,17292,0.3112
Left,17293,0.2486
Left,17294,0.2562
Left,17295,0.3567
Left,17296,0.4616
Left,17297,0.2337
Left,17298,0.1839
Left,17299,0.4553
Left,17300,0.1267
Left,17301,0.2094
Left,17302,0.2905
Left,17303,0.164
Left,17304,0.4361
Left,17305,0.4154
Left,17306,0.277
Left,17307,0.4673
Left,17308,0.4891
Left,17309,0.3376
Left,17310,0.3086
Left,17311,0.5844
Left,17312,0.4353
Left,17313,0.3935
Left,17314,0.5089
Left,17315,0.4075
Left,17316,0.3314
Left,17317,0.3946
Left,17318,0.4951
Left,17319,0.1966
Left,17320,0.3716
Left,17321,0.5433
Left,17322,0.3583
Left,17323,0.5687
Left,17324,0.56
Left,17325,0.4165
Left,17326,0.3707
Left,17327,0.4032
Left,17328,0.7028
Left,17329,0.6282
Left,17330,0.4577
Left,17331,0.3887
Left,17332,0.4655
Left,17333,0.4825
Left,17334,0.338
Left,17335,0.4746
Left,17336,0.6031
Left,17337,0.2951
Left,17338,0.5618
Left,17339,0.6208
Left,17340,0.4314
Left,17341,0.6609
Left,17342,0.4265
Left,17343,0.5437
Left,17344,0.4729
Left,17345,0.4768
Left,17346,0.4497
Left,17347,0.5852
Left,17348,0.6041
Left,17349,0.5166
Left,17350,0.3908
Left,17351,0.5709
Left,17352,0.5765
Left,17353,0.5164
Left,17354,0.7284
Left,17355,0.3889
Left,17356,0.3272
Left,17357,0.4794
Left,17358,0.6271
Left,17359,0.4539
Left,17360,0.4649
Left,17361,0.6615
Left,17362,0.616
Left,17363,0.6108
Left,17364,0.6546
Left,17365,0.5372
Left,17366,0.545
Left,17367,0.6671
Left,17368,0.4548
Left,17369,0.3781
Left,17370,0.5522
Left,17371,0.6916
Left,17372,0.6271
Left,17373,0.6902
Left,17374,0.4058
Left,17375,0.6418
Left,17376,0.6785
Left,17377,0.4808
Left,17378,0.7049
Left,17379,0.6102
Left,17380,0.9312
Left,17381,0.409
Left,17382,0.7662
Left,17383,0.5924
Left,17384,0.4726
Left,17385,0.5841
Left,17386,0.6669
Left,17387,0.7453
Left,17388,0.8161
Left,17389,0.7883
Left,17390,0.5518
Left,17391,0.7636
Left,17392,0.6918
Left,17393,0.5894
Left,17394,0.6357
Left,17395,0.5879
Left,17396,0.6646
Left,17397,0.5898
Left,17398,0.5618
Left,17399,0.7144
Left,17400,0.7311
Left,17401,0.6512
Left,17402,0.8084
Left,17403,0.6472
Left,17404,0.6446
Left,17405,0.7425
Left,17406,0.6647
Left,17407,0.6878
Left,17408,0.4287
Left,17409,0.6838
Left,17410,0.5007
Left,17411,0.5626
Left,17412,0.5523
Left,17413,0.5828
Left,17414,0.6332
Left,17415,0.6405
Left,17416,0.7566
Left,17417,0.7134
Left,17418,0.502
Left,17419,0.7013
Left,17420,0.7256
Left,17421,0.6616
Left,17422,0.6891
Left,17423,0.7149
Left,17424,0.773
Left,17425,0.5396
Left,17426,0.6731
Left,17427,0.8489
Left,17428,0.8401
Left,17429,0.7839
Left,17430,0.7528
Left,17431,0.8649
Left,17432,0.8914
Left,17433,0.6869
Left,17434,0.603
Left,17435,0.673
Left,17436,0.99
Left,17437,0.543
Left,17438,0.6528
Left,17439,0.5585
Left,17440,0.712
Left,17441,0.5791
Left,17442,0.6882
Left,17443,0.5037
Left,17444,0.7601
Left,17445,0.8201
Left,17446,0.659
Left,17447,0.6834
Left,17448,0.68
Left,17449,0.7138
Left,17450,0.6912
Left,17451,0.7711
Left,17452,0.8168
Left,17453,0.6112
Left,17454,0.6608
Left,17455,0.781
Left,17456,0.5477
Left,17457,0.4918
Left,17458,0.7104
Left,17459,0.7363
Left,17460,0.6132
Left,17461,0.6264
Left,17462,0.607
Left,17463,0.595
Left,17464,0.7497
Left,17465,0.5608
Left,17466,0.6509
Left,17467,0.5854
Left,17468,0.5288
Left,17469,0.7598
Left,17470,0.6191
Left,17471,0.6883
Left,17472,0.5169
Left,17473,0.5917
Left,17474,0.7396
Left,17475,0.9209
Left,17476,0.4626
Left,17477,0.6381
Left,17478,0.6974
Left,17479,0.5925
Left,17480,0.737
Left,17481,0.5632
Left,17482,0.6631
Left,17483,0.5932
Left,17484,0.7651
Left,17485,0.5732
Left,17486,0.6032
Left,17487,0.7305
Left,17488,0.5307
Left,17489,0.6379
Left,17490,0.4462
Left,17491,0.517
Left,17492,0.6614
Left,17493,0.5214
Left,17494,0.5633
Left,17495,0.6643
Left,17496,0.5543
Left,17497,0.6916
Left,17498,0.628
Left,17499,0.6471
Left,17500,0.7247
Left,17501,0.6295
Left,17502,0.7484
Left,17503,0.6825
Left,17504,0.5359
Left,17505,0.7144
Left,17506,0.6083
Left,17507,0.5392
Left,17508,0.6032
Left,17509,0.6833
Left,17510,0.6142
Left,17511,0.7475
Left,17512,0.6705
Left,17513,0.6107
Left,17514,0.4523
Left,17515,0.5334
Left,17516,0.5549
Left,17517,0.6138
Left,17518,0.6043
Left,17519,0.5538
Left,17520,0.5452
Left,17521,0.6014
Left,17522,0.4398
Left,17523,0.6914
Left,17524,0.3132
Left,17525,0.6596
Left,17526,0.5057
Left,17527,0.6065
Left,17528,0.5387
Left,17529,0.5329
Left,17530,0.5497
Left,17531,0.5711
Left,17532,0.4532
Left,17533,0.5855
Left,17534,0.3694
Left,17535,0.4731
Left,17536,0.5531
Left,17537,0.5648
Left,17538,0.5071
Left,17539,0.4174
Left,17540,0.5421
Left,17541,0.3812
Left,17542,0.6189
Left,17543,0.4309
Left,17544,0.281
Left,17545,0.3111
Left,17546,0.4304
Left,17547,0.4356
Left,17548,0.6141
Left,17549,0.3088
Left,17550,0.412
Left,17551,0.2976
Left,17552,0.3497
Left,17553,0.5627
Left,17554,0.2761
Left,17555,0.4438
Left,17556,0.4197
Left,17557,0.3733
Left,17558,0.423
Left,17559,0.2504
Left,17560,0.5273
Left,17561,0.5494
Left,17562,0.3569
Left,17563,0.5897
Left,17564,0.3027
Left,17565,0.3778
Left,17566,0.4762
Left,17567,0.2822
Left,17568,0.1852
Left,17569,0.1573
Left,17570,0.5197
Left,17571,0.2558
Left,17572,0.2853
Left,17573,0.1877
Left,17574,0.3889
Left,17575,0.211
Left,17576,0.2351
Left,17577,0.3092
Left,17578,0.1679
Left,17579,0.2515
Left,17580,0.4046
Left,17581,0.3023
Left,17582,0.2675
Left,17583,0.271
Left,17584,0.2056
Left,17585,0.4392
Left,17586,0.1534
Left,17587,0.2507
Left,17588,0.2361
Left,17589,0.3205
Left,17590,0.3249
Left,17591,0.2064
Left,17592,0.2337
Left,17593,0.2333
Left,17594,0.01
Left,17595,0.0515
Left,17596,0.1549
Left,17597,0.1642
Left,17598,0.1055
Left,17599,0.3053
Left,17600,0.2356
Left,17601,0.2189
Left,17602,0.1197
Left,17603,0.2459
Left,17604,0.01
Left,17605,0.244
Left,17606,0.2715
Left,17607,0.2944
Left,17608,0.1187
Left,17609,0.3025
Left,17610,0.1808
Left,17611,0.2087
Left,17612,0.3666
Left,17613,0.5011
Left,17614,0.3098
Left,17615,0.2278
Left,17616,0.3333
Left,17617,0.4131
Left,17618,0.3862
Left,17619,0.6032
Left,17620,0.2622
Left,17621,0.3638
Left,17622,0.4983
Left,17623,0.4968
Left,17624,0.1579
Left,17625,0.3573
Left,17626,0.5109
Left,17627,0.6562
Left,17628,0.4422
Left,17629,0.3397
Left,17630,0.2803
Left,17631,0.6077
Left,17632,0.4633
Left,17633,0.3103
Left,17634,0.3794
Left,17635,0.4353
Left,17636,0.4632
Left,17637,0.3234
Left,17638,0.3564
Left,17639,0.257
Left,17640,0.5308
Left,17641,0.3971
Left,17642,0.4823
Left,17643,0.5823
Left,17644,0.4664
Left,17645,0.4375
Left,17646,0.4725
Left,17647,0.4637
Left,17648,0.5863
Left,17649,0.497
Left,17650,0.4157
Left,17651,0.5791
Left,17652,0.6016
Left,17653,0.3488
Left,17654,0.64
Left,17655,0.5273
Left,17656,0.5232
Left,17657,0.5996
Left,17658,0.4462
Left,17659,0.6023
Left,17660,0.4731
Left,17661,0.3672
Left,17662,0.4188
Left,17663,0.5791
Left,17664,0.4317
Left,17665,0.691
Left,17666,0.6527
Left,17667,0.6708
Left,17668,0.5536
Left,17669,0.5705
Left,17670,0.429
Left,17671,0.6515
Left,17672,0.5934
Left,17673,0.6157
Left,17674,0.7313
Left,17675,0.5053
Left,17676,0.5566
Left,17677,0.6053
Left,17678,0.4824
Left,17679,0.5604
Left,17680,0.6317
Left,17681,0.5531
Left,17682,0.7197
Left,17683,0.4408
Left,17684,0.7073
Left,17685,0.6642
Left,17686,0.5442
Left,17687,0.5116
Left,17688,0.3989
Left,17689,0.5303
Left,17690,0.7174
Left,17691,0.6099
Left,17692,0.7345
Left,17693,0.559
Left,17694,0.6943
Left,17695,0.5545
Left,17696,0.5323
Left,17697,0.6207
Left,17698,0.5674
Left,17699,0.4821
Left,17700,0.6206
Left,17701,0.6518
Left,17702,0.7703
Left,17703,0.7395
Left,17704,0.77
Left,17705,0.7223
Left,17706,0.6856
Left,17707,0.5316
Left,17708,0.6715
Left,17709,0.7182
Left,17710,0.8063
Left,17711,0.7311
Left,17712,0.7884
Left,17713,0.563
Left,17714,0.6353
Left,17715,0.7126
Left,17716,0.7875
Left,17717,0.6585
Left,17718,0.6664
Left,17719,0.7449
Left,17720,0.5651
Left,17721,0.8399
Left,17722,0.5926
Left,17723,0.49
Left,17724,0.6842
Left,17725,0.8543
Left,17726,0.7443
Left,17727,0.7619
Left,17728,0.6921
Left,17729,0.6738
Left,17730,0.5355
Left,17731,0.4651
Left,17732,0.7116
Left,17733,0.824
Left,17734,0.728
Left,17735,0.7567
Left,17736,0.8535
Left,17737,0.7287
Left,17738,0.6841
Left,17739,0.6151
Left,17740,0.8997
Left,17741,0.7506
Left,17742,0.604
Left,17743,0.5817
Left,17744,0.8244
Left,17745,0.5956
Left,17746,0.885
Left,17747,0.4241
Left,17748,0.8422
Left,17749,0.7487
Left,17750,0.7119
Left,17751,0.6824
Left,17752,0.889
Left,17753,0.7705
Left,17754,0.6093
Left,17755,0.5275
Left,17756,0.7168
Left,17757,0.6987
Left,17758,0.5464
Left,17759,0.6924
Left,17760,0.6401
Left,17761,0.6979
Left,17762,0.769
Left,17763,0.845
Left,17764,0.786
Left,17765,0.6222
Left,17766,0.7305
Left,17767,0.6991
Left,17768,0.5587
Left,17769,0.7308
Left,17770,0.8757
Left,17771,0.6923
Left,17772,0.5285
Left,17773,0.6899
Left,17774,0.5643
Left,17775,0.7708
Left,17776,0.7357
Left,17777,0.6648
Left,17778,0.6474
Left,17779,0.6579
Left,17780,0.6785
Left,17781,0.5989
Left,17782,0.5358
Left,17783,0.7869
Left,17784,0.6328
Left,17785,0.6864
Left,17786,0.6965
Left,17787,0.6984
Left,17788,0.5469
Left,17789,0.4949
Left,17790,0.6017
Left,17791,0.6981
Left,17792,0.5837
Left,17793,0.619
Left,17794,0.8651
Left,17795,0.4657
Left,17796,0.5725
Left,17797,0.8354
Left,17798,0.639
Left,17799,0.5706
Left,17800,0.7557
Left,17801,0.6419
Left,17802,0.5991
Left,17803,0.6506
Left,17804,0.563
Left,17805,0.5245
Left,17806,0.6123
Left,17807,0.5198
Left,17808,0.6193
Left,17809,0.6509
Left,17810,0.698
Left,17811,0.7226
Left,17812,0.5664
Left,17813,0.654
Left,17814,0.6503
Left,17815,0.6308
Left,17816,0.547
Left,17817,0.4891
Left,17818,0.639
Left,17819,0.4149
Left,17820,0.5556
Left,17821,0.3238
Left,17822,0.4423
Left,17823,0.4849
Left,17824,0.6789
Left,17825,0.6347
Left,17826,0.507
Left,17827,0.6319
Left,17828,0.6442
Left,17829,0.5359
Left,17830,0.4099
Left,17831,0.524
Left,17832,0.5313
Left,17833,0.4142
Left,17834,0.5704
Left,17835,0.558
Left,17836,0.5707
Left,17837,0.5503
Left,17838,0.5916
Left,17839,0.4968
Left,17840,0.531
Left,17841,0.4671
Left,17842,0.4445
Left,17843,0.6327
Left,17844,0.2905
Left,17845,0.5785
Left,17846,0.4247
Left,17847,0.4076
Left,17848,0.5047
Left,17849,0.3254
Left,17850,0.3885
Left,17851,0.381
Left,17852,0.4395
Left,17853,0.377
Left,17854,0.6132
Left,17855,0.6285
Left,17856,0.2422
Left,17857,0.4945
Left,17858,0.5215
Left,17859,0.4855
Left,17860,0.361
Left,17861,0.3979
Left,17862,0.343
Left,17863,0.3713
Left,17864,0.2878
Left,17865,0.3928
Left,17866,0.2494
Left,17867,0.3751
Left,17868,0.2656
Left,17869,0.4065
Left,17870,0.3132
Left,17871,0.4056
Left,17872,0.48
Left,17873,0.5261
Left,17874,0.1096
Left,17875,0.2742
Left,17876,0.3226
Left,17877,0.3942
Left,17878,0.1783
Left,17879,0.2403
Left,17880,0.3468
Left,17881,0.3374
Left,17882,0.3618
Left,17883,0.3636
Left,17884,0.3482
Left,17885,0.3289
Left,17886,0.3102
Left,17887,0.3662
Left,17888,0.0709
Left,17889,0.4443
Left,17890,0.0645
Left,17891,0.1721
Left,17892,0.2524
Left,17893,0.3374
Left,17894,0.01
Left,17895,0.2574
Left,17896,0.3345
Left,17897,0.3498
Left,17898,0.1756
Left,17899,0.2103
Left,17900,0.1737
Left,17901,0.1911
Left,17902,0.1222
Left,17903,0.1315
Left,17904,0.2588
Left,17905,0.2236
Left,17906,0.2545
Left,17907,0.2218
Left,17908,0.275
Left,17909,0.2974
Left,17910,0.0404
Left,17911,0.1342
Left,17912,0.2015
Left,17913,0.2273
Left,17914,0.1676
Left,17915,0.3308
Left,17916,0.4425
Left,17917,0.2681
Left,17918,0.2629
Left,17919,0.3444
Left,17920,0.0778
Left,17921,0.2722
Left,17922,0.3722
Left,17923,0.215
Left,17924,0.1616
Left,17925,0.2705
Left,17926,0.288
Left,17927,0.2081
Left,17928,0.5135
Left,17929,0.2609
Left,17930,0.1982
Left,17931,0.3091
Left,17932,0.4141
Left,17933,0.3299
Left,17934,0.3815
Left,17935,0.2507
Left,17936,0.4914
Left,17937,0.4036
Left,17938,0.4569
Left,17939,0.3934
Left,17940,0.4441
Left,17941,0.2791
Left,17942,0.3219
Left,17943,0.5104
Left,17944,0.5364
Left,17945,0.2704
Left,17946,0.4147
Left,17947,0.3513
Left,17948,0.3292
Left,17949,0.432
Left,17950,0.5222
Left,17951,0.4578
Left,17952,0.3852
Left,17953,0.4731
Left,17954,0.3901
Left,17955,0.4718
Left,17956,0.5746
Left,17957,0.2317
Left,17958,0.5235
Left,17959,0.2942
Left,17960,0.5753
Left,17961,0.393
Left,17962,0.3392
Left,17963,0.5348
Left,17964,0.5059
Left,17965,0.3738
Left,17966,0.3526
Left,17967,0.4633
Left,17968,0.3657
Left,17969,0.3841
Left,17970,0.5058
Left,17971,0.4017
Left,17972,0.5449
Left,17973,0.6553
Left,17974,0.4953
Left,17975,0.5271
Left,17976,0.7198
Left,17977,0.403
Left,17978,0.6447
Left,17979,0.6365
Left,17980,0.6186
Left,17981,0.666
Left,17982,0.5686
Left,17983,0.4859
Left,17984,0.6572
Left,17985,0.6646
Left,17986,0.6654
Left,17987,0.5629
Left,17988,0.4903
Left,17989,0.5844
Left,17990,0.6629
Left,17991,0.6745
Left,17992,0.5324
Left,17993,0.6102
Left,17994,0.451
Left,17995,0.6836
Left,17996,0.51
Left,17997,0.6699
Left,17998,0.4796
Left,17999,0.7007
Left,18000,0.6328
Left,18001,0.5254
Left,18002,0.6756
Left,18003,0.5503
Left,18004,0.6872
Left,18005,0.5876
Left,18006,0.4457
Left,18007,0.5223
Left,18008,0.5802
Left,18009,0.7627
Left,18010,0.7186
Left,18011,0.7934
Left,18012,0.7989
Left,18013,0.5825
Left,18014,0.6196
Left,18015,0.5997
Left,18016,0.576
Left,18017,0.4613
Left,18018,0.6462
Left,18019,0.5213
Left,18020,0.6486
Left,18021,0.8657
Left,18022,0.6053
Left,18023,0.6777
Left,18024,0.7509
Left,18025,0.6902
Left,18026,0.6933
Left,18027,0.6296
Left,18028,0.6445
Left,18029,0.5734
Left,18030,0.7557
Left,18031,0.4986
Left,18032,0.7715
Left,18033,0.5356
Left,18034,0.7737
Left,18035,0.6435
Left,18036,0.5571
Left,18037,0.7396
Left,18038,0.7759
Left,18039,0.6405
Left,18040,0.7575
Left,18041,0.4581
Left,18042,0.5557
Left,18043,0.8181
Left,18044,0.6675
Left,18045,0.5046
Left,18046,0.6219
Left,18047,0.6003
Left,18048,0.6769
Left,18049,0.6572
Left,18050,0.7129
Left,18051,0.6887
Left,18052,0.8323
Left,18053,0.7393
Left,18054,0.7432
Left,18055,0.8144
Left,18056,0.6595
Left,18057,0.5725
Left,18058,0.8197
Left,18059,0.7129
Left,18060,0.7135
Left,18061,0.6364
Left,18062,0.6382
Left,18063,0.7846
Left,18064,0.7985
Left,18065,0.7784
Left,18066,0.7792
Left,18067,0.7567
Left,18068,0.7128
Left,18069,0.6819
Left,18070,0.8202
Left,18071,0.6615
Left,18072,0.7355
Left,18073,0.6176
Left,18074,0.6317
Left,18075,0.6734
Left,18076,0.6161
Left,18077,0.7757
Left,18078,0.5604
Left,18079,0.7044
Left,18080,0.707
Left,18081,0.5118
Left,18082,0.648
Left,18083,0.7167
Left,18084,0.7331
Left,18085,0.6687
Left,18086,0.7558
Left,18087,0.6761
Left,18088,0.6872
Left,18089,0.7098
Left,18090,0.7761
Left,18091,0.6145
Left,18092,0.6321
Left,18093,0.6125
Left,18094,0.6447
Left,18095,0.819
Left,18096,0.7321
Left,18097,0.5602
Left,18098,0.6116
Left,18099,0.7072
Left,18100,0.5776
Left,18101,0.5939
Left,18102,0.7991
Left,18103,0.6014
Left,18104,0.7563
Left,18105,0.7844
Left,18106,0.5835
Left,18107,0.5658
Left,18108,0.6251
Left,18109,0.5417
Left,18110,0.6605
Left,18111,0.6256
Left,18112,0.6799
Left,18113,0.7812
Left,18114,0.7209
Left,18115,0.6857
Left,18116,0.4377
Left,18117,0.6761
Left,18118,0.8015
Left,18119,0.3256
Left,18120,0.693
Left,18121,0.6054
Left,18122,0.5337
Left,18123,0.696
Left,18124,0.7841
Left,18125,0.6878
Left,18126,0.5703
Left,18127,0.5101
Left,18128,0.616
Left,18129,0.6858
Left,18130,0.5568
Left,18131,0.5634
Left,18132,0.8715
Left,18133,0.694
Left,18134,0.6979
Left,18135,0.4337
Left,18136,0.5057
Left,18137,0.5806
Left,18138,0.4697
Left,18139,0.7264
Left,18140,0.704
Left,18141,0.5061
Left,18142,0.7344
Left,18143,0.5521
Left,18144,0.8079
Left,18145,0.5598
Left,18146,0.5993
Left,18147,0.678
Left,18148,0.6621
Left,18149,0.5817
Left,18150,0.5127
Left,18151,0.5744
Left,18152,0.4376
Left,18153,0.5305
Left,18154,0.4005
Left,18155,0.3294
Left,18156,0.5086
Left,18157,0.6258
Left,18158,0.5881
Left,18159,0.4833
Left,18160,0.6621
Left,18161,0.4264
Left,18162,0.2874
Left,18163,0.2568
Left,18164,0.3527
Left,18165,0.5483
Left,18166,0.3989
Left,18167,0.5042
Left,18168,0.6184
Left,18169,0.3395
Left,18170,0.493
Left,18171,0.4947
Left,18172,0.3503
Left,18173,0.5674
Left,18174,0.3987
Left,18175,0.3847
Left,18176,0.6297
Left,18177,0.4663
Left,18178,0.502
Left,18179,0.5405
Left,18180,0.3353
Left,18181,0.5208
Left,18182,0.341
Left,18183,0.3321
Left,18184,0.3547
Left,18185,0.315
Left,18186,0.4548
Left,18187,0.3946
Left,18188,0.314
Left,18189,0.4259
Left,18190,0.3261
Left,18191,0.3161
Left,18192,0.349
Left,18193,0.3857
Left,18194,0.3735
Left,18195,0.2934
Left,18196,0.4096
Left,18197,0.2978
Left,18198,0.2496
Left,18199,0.1635
Left,18200,0.4037
Left,18201,0.3017
Left,18202,0.3167
Left,18203,0.3953
Left,18204,0.238
Left,18205,0.1434
Left,18206,0.2829
Left,18207,0.3017
Left,18208,0.2397
Left,18209,0.4084
Left,18210,0.01
Left,18211,0.3631
Left,18212,0.3252
Left,18213,0.2868
Left,18214,0.01
Left,18215,0.3596
Left,18216,0.1235
Left,18217,0.1704
Left,18218,0.1991
Left,18219,0.2519
Left,18220,0.2701
Left,18221,0.2905
Left,18222,0.2854
Left,18223,0.2341
Left,18224,0.2554
Left,18225,0.1097
Left,18226,0.1487
Left,18227,0.3183
Left,18228,0.3175
Left,18229,0.3112
Left,18230,0.1923
Left,18231,0.3398
Left,18232,0.1376
Left,18233,0.3664
Left,18234,0.2376
Left,18235,0.437
Left,18236,0.1214
Left,18237,0.4548
Left,18238,0.2473
Left,18239,0.2504
Left,18240,0.3127
Left,18241,0.2285
Left,18242,0.2958
Left,18243,0.2342
Left,18244,0.2427
Left,18245,0.3664
Left,18246,0.2324
Left,18247,0.2506
Left,18248,0.1949
Left,18249,0.2866
Left,18250,0.473
Left,18251,0.262
Left,18252,0.2782
Left,18253,0.3755
Left,18254,0.3238
Left,18255,0.5884
Left,18256,0.3541
Left,18257,0.4085
Left,18258,0.4741
Left,18259,0.4768
Left,18260,0.4123
Left,18261,0.3775
Left,18262,0.6006
Left,18263,0.3928
Left,18264,0.3632
Left,18265,0.3473
Left,18266,0.2437
Left,18267,0.5031
Left,18268,0.1906
Left,18269,0.4293
Left,18270,0.4138
Left,18271,0.6627
Left,18272,0.2599
Left,18273,0.3573
Left,18274,0.4381
Left,18275,0.4363
Left,18276,0.4054
Left,18277,0.4565
Left,18278,0.3429
Left,18279,0.5087
Left,18280,0.245
Left,18281,0.4788
Left,18282,0.4254
Left,18283,0.5912
Left,18284,0.6691
Left,18285,0.4645
Left,18286,0.6407
Left,18287,0.474
Left,18288,0.4129
Left,18289,0.6881
Left,18290,0.5694
Left,18291,0.5216
Left,18292,0.5937
Left,18293,0.5562
Left,18294,0.5256
Left,18295,0.4036
Left,18296,0.5129
Left,18297,0.6059
Left,18298,0.5349
Left,18299,0.641
Left,18300,0.5927
Left,18301,0.47
Left,18302,0.4294
Left,18303,0.549
Left,18304,0.5157
Left,18305,0.6052
Left,18306,0.503
Left,18307,0.5166
Left,18308,0.6867
Left,18309,0.5994
Left,18310,0.5175
Left,18311,0.5927
Left,18312,0.7319
Left,18313,0.6265
Left,18314,0.6594
Left,18315,0.5279
Left,18316,0.7087
Left,18317,0.8407
Left,18318,0.5326
Left,18319,0.4964
Left,18320,0.6349
Left,18321,0.7076
Left,18322,0.6136
Left,18323,0.5201
Left,18324,0.6172
Left,18325,0.6904
Left,18326,0.5924
Left,18327,0.6963
Left,18328,0.7545
Left,18329,0.6644
Left,18330,0.64
Left,18331,0.728
Left,18332,0.5617
Left,18333,0.5541
Left,18334,0.625
Left,18335,0.6046
Left,18336,0.5756
